-9.00000E-5;-3.45591E-1;-3.45350E-1;-3.44641E-1;-3.44631E-1;-3.45259E-1;-3.45734E-1;-3.46216E-1;-3.47208E-1;-3.48311E-1;-3.49615E-1;-3.51156E-1;-3.52927E-1;-3.54870E-1;-3.57176E-1;-3.59862E-1;-3.62732E-1;-3.65891E-1;-3.69342E-1;-3.73266E-1;-3.77486E-1;-3.82478E-1;-3.87594E-1;-3.93332E-1
-1.00000E-4;-3.83888E-1;-3.83603E-1;-3.82806E-1;-3.82794E-1;-3.83465E-1;-3.83997E-1;-3.84536E-1;-3.85622E-1;-3.86861E-1;-3.88302E-1;-3.89973E-1;-3.91966E-1;-3.94113E-1;-3.96682E-1;-3.99619E-1;-4.02819E-1;-4.06335E-1;-4.10129E-1;-4.14457E-1;-4.19139E-1;-4.24691E-1;-4.30327E-1;-4.36596E-1
-1.10000E-4;-4.22118E-1;-4.21821E-1;-4.20971E-1;-4.20915E-1;-4.21685E-1;-4.22238E-1;-4.22860E-1;-4.24056E-1;-4.25394E-1;-4.27022E-1;-4.28835E-1;-4.30971E-1;-4.33376E-1;-4.36129E-1;-4.39332E-1;-4.42834E-1;-4.46665E-1;-4.50830E-1;-4.55557E-1;-4.60676E-1;-4.66796E-1;-4.72949E-1;-4.79918E-1
-1.20000E-4;-4.60326E-1;-4.59999E-1;-4.59106E-1;-4.59030E-1;-4.59854E-1;-4.60458E-1;-4.61204E-1;-4.62475E-1;-4.63974E-1;-4.65695E-1;-4.67666E-1;-4.69979E-1;-4.72585E-1;-4.75556E-1;-4.79052E-1;-4.82850E-1;-4.86949E-1;-4.91443E-1;-4.96640E-1;-5.02138E-1;-5.08799E-1;-5.15604E-1;-5.23091E-1
-1.30000E-4;-4.98520E-1;-4.98126E-1;-4.97154E-1;-4.97150E-1;-4.97998E-1;-4.98661E-1;-4.99478E-1;-5.00849E-1;-5.02457E-1;-5.04309E-1;-5.06494E-1;-5.08902E-1;-5.11736E-1;-5.14987E-1;-5.18766E-1;-5.22860E-1;-5.27255E-1;-5.32070E-1;-5.37621E-1;-5.43510E-1;-5.50684E-1;-5.58018E-1;-5.66215E-1
-1.40000E-4;-5.36648E-1;-5.36270E-1;-5.35171E-1;-5.35201E-1;-5.36112E-1;-5.36824E-1;-5.37727E-1;-5.39131E-1;-5.40895E-1;-5.42880E-1;-5.45258E-1;-5.47826E-1;-5.50938E-1;-5.54387E-1;-5.58382E-1;-5.62732E-1;-5.67514E-1;-5.72701E-1;-5.78585E-1;-5.84839E-1;-5.92464E-1;-6.00297E-1;-6.09215E-1
-1.50000E-4;-5.74762E-1;-5.74371E-1;-5.73212E-1;-5.73193E-1;-5.74179E-1;-5.74967E-1;-5.75873E-1;-5.77424E-1;-5.79296E-1;-5.81359E-1;-5.83920E-1;-5.86709E-1;-5.90031E-1;-5.93769E-1;-5.97950E-1;-6.02624E-1;-6.07712E-1;-6.13238E-1;-6.19555E-1;-6.26209E-1;-6.34240E-1;-6.42638E-1;-6.51971E-1
-1.60000E-4;-6.12857E-1;-6.12449E-1;-6.11234E-1;-6.11125E-1;-6.12192E-1;-6.13015E-1;-6.14008E-1;-6.15638E-1;-6.17657E-1;-6.19884E-1;-6.22611E-1;-6.25507E-1;-6.29023E-1;-6.32946E-1;-6.37441E-1;-6.42417E-1;-6.47890E-1;-6.53694E-1;-6.60370E-1;-6.67562E-1;-6.75971E-1;-6.84908E-1;-6.94740E-1
-1.70000E-4;-6.50920E-1;-6.50490E-1;-6.49246E-1;-6.49102E-1;-6.50178E-1;-6.51056E-1;-6.52154E-1;-6.53837E-1;-6.55988E-1;-6.58329E-1;-6.61264E-1;-6.64286E-1;-6.68085E-1;-6.72169E-1;-6.76869E-1;-6.82187E-1;-6.87865E-1;-6.94042E-1;-7.01148E-1;-7.08703E-1;-7.17659E-1;-7.27081E-1;-7.37341E-1
-1.80000E-4;-6.88948E-1;-6.88469E-1;-6.87147E-1;-6.87003E-1;-6.88152E-1;-6.89070E-1;-6.90249E-1;-6.91936E-1;-6.94243E-1;-6.96808E-1;-6.99805E-1;-7.03054E-1;-7.07007E-1;-7.11376E-1;-7.16300E-1;-7.21917E-1;-7.27834E-1;-7.34358E-1;-7.41819E-1;-7.49867E-1;-7.59206E-1;-7.69260E-1;-7.80066E-1
